Date/Time,Power,Wind_speed,Theoretical_power,Loss,x_com,y_com,T_1
2018-01-01 01:00:00,460.5371246337889,5.644204934438064,513.4184084374086,52.88128380361982,-1.0685665661799901,-5.515860075846294,390.48036193847605
2018-01-01 02:00:00,733.6553751627598,6.452037493387852,788.4013100676383,54.74593490487835,-0.1762248439506029,-6.44052208918784,460.5371246337889
2018-01-01 03:00:00,909.3620808919263,6.811455170313515,948.7933462213999,39.43126532947349,-1.6529173034067435,-6.596463983171226,733.6553751627598
2018-01-01 04:00:00,1393.5181884765582,7.74874917666117,1406.3917953844903,12.873606907931938,-2.9124909583718614,-7.1388680676952525,909.3620808919263
2018-01-01 05:00:00,1149.5991617838483,7.236853679021195,1128.194440575686,-21.40472120816234,-3.1706867681923185,-6.478943249584968,1393.5181884765582
2018-01-01 06:00:00,1100.0743916829408,7.183671077092484,1103.372814736347,3.2984230534061303,-2.90722306338117,-6.565457404346919,1149.5991617838483
2018-01-01 07:00:00,928.2428181966129,6.804743289947505,937.5711293228525,9.328311126239631,-4.118596703659437,-5.410392657431037,1100.0743916829408
2018-01-01 08:00:00,614.6530914306636,5.984985589981073,624.8216152949526,10.168523864289037,-4.027169140966975,-4.231621227791774,928.2428181966129
2018-01-01 09:00:00,671.5084075927731,5.984971602757767,630.3573101732094,-41.151097419563825,-4.751590782704408,-3.4240695876911746,614.6530914306636
2018-01-01 10:00:00,521.6255467732743,5.661419153213494,539.8361525770309,18.210605803756522,-3.473911336488701,-4.4629741329063455,671.5084075927731
2018-01-01 11:00:00,184.18243153889935,4.300018668174738,183.407824297631,-0.7746072412683418,-2.855494892599237,-3.2059125479034676,521.6255467732743
2018-01-01 12:00:00,127.32581774393707,3.8977193435033097,119.12917385221037,-8.196643891726701,-2.4941228621958884,-2.990462140507958,184.18243153889935
2018-01-01 13:00:00,534.6637980143222,5.768450657526649,572.8156520986827,38.15185408436037,-3.112303192463418,-4.837628288322511,127.32581774393707
2018-01-01 14:00:00,1329.2001953124977,7.815421819686885,1473.2329108488382,144.03271553634025,-4.288932689512181,-6.530574467713223,534.6637980143222
2018-01-01 15:00:00,2157.7863159179647,9.393976370493553,2382.4659861763835,224.67967025841844,-6.017138406588781,-7.185228144186003,1329.2001953124977
2018-01-01 16:00:00,2468.40266927083,9.92046387990315,2722.7433539383414,254.3406846675115,-6.664076489448459,-7.338940983067382,2157.7863159179647
2018-01-01 17:00:00,1908.866475423172,8.747772057851149,1983.5290136914898,74.66253826831822,-6.862615567770573,-5.402251175761493,2468.40266927083
2018-01-01 18:00:00,2455.3678385416633,10.193800608317,2883.0868426836873,427.7190041420234,-8.872905558879138,-5.010174206418567,1908.866475423172
2018-01-01 19:00:00,3034.569864908853,11.307126681009864,3351.635002075291,317.06513716643826,-10.589168469634801,-3.9347717134578786,2455.3678385416633
2018-01-01 20:00:00,3205.9163411458317,11.479263305664015,3406.212312613832,200.29597146799998,-10.942505297173208,-3.4579993898410386,3034.569864908853
2018-01-01 21:00:00,3595.563476562498,13.14499823252355,3599.57824457834,4.014768015841582,-12.158738013785827,-4.992323058301452,3205.9163411458317
2018-01-01 22:00:00,3515.073323567705,12.765325069427433,3590.249082253383,75.17575868567845,-11.86872096271088,-4.695124692686452,3595.563476562498
2018-01-01 23:00:00,3454.7325032552067,12.797096570332783,3590.115201901103,135.3826986458968,-12.111255893066707,-4.091566456196943,3515.073323567705
2018-01-02 00:00:00,1128.5579935709632,7.44031159083048,1239.9610940777268,111.40310050676338,-6.3309229277009464,-3.901510598646978,3454.7325032552067
2018-01-02 01:00:00,2217.882812499997,9.712796052296927,2575.4051122013684,357.5222997013716,-8.808779711405629,-4.083308617424557,1128.5579935709632
2018-01-02 02:00:00,3420.0246175130183,12.207264900207468,3529.3979584356966,109.37334092267831,-11.349688182615767,-4.49168904950468,2217.882812499997
2018-01-02 03:00:00,3602.569702148435,13.854803244272835,3600.0,-2.569702148434999,-12.73537661484024,-5.453286030027989,3420.0246175130183
2018-01-02 04:00:00,3603.543131510414,14.7356616655985,3600.0,-3.543131510413332,-13.595575881955417,-5.676053256780219,3602.569702148435
2018-01-02 05:00:00,3603.487833658853,15.949815432230565,3600.0,-3.487833658853333,-14.94370759829647,-5.554733362708018,3603.543131510414
2018-01-02 06:00:00,3603.18566894531,16.1536614100138,3600.0,-3.185668945309999,-14.964890800989751,-6.06329165727784,3603.487833658853
2018-01-02 07:00:00,3599.3382975260397,15.441096782684284,3600.0,0.6617024739600007,-14.675969006195375,-4.776506715462623,3603.18566894531
2018-01-02 08:00:00,3519.0690511067696,13.7322848637898,3531.307758178955,12.23870707218498,-13.220942862306488,-3.6900526373219535,3599.3382975260397
2018-01-02 09:00:00,3499.980468749997,13.195799986521351,3571.803983279026,71.82351452902996,-12.900772077400768,-2.755605496722025,3519.0690511067696
